timestamp,node_id,loss,perplexity
2026-07-29 07:31:17,iiitd11h6g9v6lge43quyunap5xw4w73h3t9ukzwmj3yg,1.9323,6.905374
2026-07-29 07:31:20,iiitd11h6g9v6lge43quyunap5xw4w73h3t9ukzwmj3yg,15,0.0,0.0,90.0
2026-07-29 07:41:14,iiitd11h6g9v6lge43quyunap5xw4w73h3t9ukzwmj3yg,1.9237,6.846243
2026-07-29 07:41:18,iiitd11h6g9v6lge43quyunap5xw4w73h3t9ukzwmj3yg,16,0.0,0.0,90.0
2026-07-29 08:01:18,iiitd11h6g9v6lge43quyunap5xw4w73h3t9ukzwmj3yg,1.9271,6.86956
2026-07-29 08:01:21,iiitd11h6g9v6lge43quyunap5xw4w73h3t9ukzwmj3yg,17,0.0,0.0,90.0
2026-07-29 08:11:16,iiitd11h6g9v6lge43quyunap5xw4w73h3t9ukzwmj3yg,1.9787,7.233334
2026-07-29 08:11:20,iiitd11h6g9v6lge43quyunap5xw4w73h3t9ukzwmj3yg,18,0.0,0.0,90.0
2026-07-29 08:21:17,iiitd11h6g9v6lge43quyunap5xw4w73h3t9ukzwmj3yg,1.8391,6.290874
2026-07-29 08:21:20,iiitd11h6g9v6lge43quyunap5xw4w73h3t9ukzwmj3yg,19,0.0,0.0,90.0
2026-07-29 08:31:18,iiitd11h6g9v6lge43quyunap5xw4w73h3t9ukzwmj3yg,1.8103,6.112281
2026-07-29 08:31:22,iiitd11h6g9v6lge43quyunap5xw4w73h3t9ukzwmj3yg,20,0.0,0.0,90.0
2026-07-29 08:41:16,iiitd11h6g9v6lge43quyunap5xw4w73h3t9ukzwmj3yg,1.8104,6.112892
2026-07-29 08:41:19,iiitd11h6g9v6lge43quyunap5xw4w73h3t9ukzwmj3yg,21,0.0,0.0,90.0
2026-07-29 08:51:17,iiitd11h6g9v6lge43quyunap5xw4w73h3t9ukzwmj3yg,1.727,5.623757
2026-07-29 08:51:20,iiitd11h6g9v6lge43quyunap5xw4w73h3t9ukzwmj3yg,22,0.0,0.0,90.0
2026-07-29 09:01:17,iiitd11h6g9v6lge43quyunap5xw4w73h3t9ukzwmj3yg,1.6195,5.050564
2026-07-29 09:01:20,iiitd11h6g9v6lge43quyunap5xw4w73h3t9ukzwmj3yg,23,0.0,0.0,90.0
2026-07-29 09:11:16,iiitd11h6g9v6lge43quyunap5xw4w73h3t9ukzwmj3yg,1.564,4.777895
2026-07-29 09:11:19,iiitd11h6g9v6lge43quyunap5xw4w73h3t9ukzwmj3yg,24,0.0,0.0,90.0
2026-07-29 09:21:15,iiitd11h6g9v6lge43quyunap5xw4w73h3t9ukzwmj3yg,1.5109,4.530807
2026-07-29 09:21:18,iiitd11h6g9v6lge43quyunap5xw4w73h3t9ukzwmj3yg,25,0.0,0.0,90.0
2026-07-29 09:31:14,iiitd11h6g9v6lge43quyunap5xw4w73h3t9ukzwmj3yg,1.5178,4.562177
2026-07-29 09:31:18,iiitd11h6g9v6lge43quyunap5xw4w73h3t9ukzwmj3yg,26,0.0,0.0,90.0
2026-07-29 09:41:15,iiitd11h6g9v6lge43quyunap5xw4w73h3t9ukzwmj3yg,1.2655,3.544865
2026-07-29 09:41:18,iiitd11h6g9v6lge43quyunap5xw4w73h3t9ukzwmj3yg,27,0.0,0.0,90.0
2026-07-29 09:51:15,iiitd11h6g9v6lge43quyunap5xw4w73h3t9ukzwmj3yg,1.2519,3.496981
2026-07-29 09:51:18,iiitd11h6g9v6lge43quyunap5xw4w73h3t9ukzwmj3yg,28,0.0,0.0,90.0
2026-07-29 10:01:17,iiitd11h6g9v6lge43quyunap5xw4w73h3t9ukzwmj3yg,1.2479,3.483021
2026-07-29 10:01:20,iiitd11h6g9v6lge43quyunap5xw4w73h3t9ukzwmj3yg,29,0.0,0.0,90.0
2026-07-29 10:11:17,iiitd11h6g9v6lge43quyunap5xw4w73h3t9ukzwmj3yg,1.2545,3.506085
2026-07-29 10:11:21,iiitd11h6g9v6lge43quyunap5xw4w73h3t9ukzwmj3yg,30,0.0,0.0,90.0
2026-07-29 10:21:15,iiitd11h6g9v6lge43quyunap5xw4w73h3t9ukzwmj3yg,1.2419,3.462185
2026-07-29 10:21:19,iiitd11h6g9v6lge43quyunap5xw4w73h3t9ukzwmj3yg,31,0.0,0.0,90.0
2026-07-29 10:31:16,iiitd11h6g9v6lge43quyunap5xw4w73h3t9ukzwmj3yg,1.2381,3.449054
2026-07-29 10:31:19,iiitd11h6g9v6lge43quyunap5xw4w73h3t9ukzwmj3yg,32,0.0,0.0,90.0
2026-07-30 13:01:15,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,2.3889,10.901496
2026-07-30 13:01:18,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,5,0.0,0.0,90.0
2026-07-30 13:01:27,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,2.3889,10.901496
2026-07-30 13:01:30,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,13,0.0,0.0,90.0
2026-07-30 13:31:12,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,2.4887,12.045607
2026-07-30 13:31:24,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,2.4887,12.045607
2026-07-30 13:31:27,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,6,0.0,0.0,90.0
2026-07-30 13:31:39,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,14,0.0,0.0,90.0
2026-07-30 13:41:12,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,2.4823,11.968761
2026-07-30 13:41:22,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,2.4823,11.968761
2026-07-30 13:41:27,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,7,0.0,0.0,90.0
2026-07-30 13:41:37,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,15,0.0,0.0,90.0
2026-07-30 13:51:18,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,2.3795,10.799502
2026-07-30 13:51:20,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,2.3795,10.799502
2026-07-30 13:51:32,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,8,0.0,0.0,90.0
2026-07-30 13:51:35,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,16,0.0,0.0,90.0
2026-07-30 14:01:18,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,2.3716,10.714522
2026-07-30 14:01:22,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,2.3716,10.714522
2026-07-30 14:01:32,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,9,0.0,0.0,90.0
2026-07-30 14:01:36,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,17,0.0,0.0,90.0
2026-07-30 14:11:14,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,2.3611,10.602608
2026-07-30 14:11:24,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,2.3611,10.602608
2026-07-30 14:11:28,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,10,0.0,0.0,90.0
2026-07-30 14:11:38,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,18,0.0,0.0,90.0
2026-07-30 14:21:12,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,2.3521,10.507613
2026-07-30 14:21:24,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,2.3521,10.507613
2026-07-30 14:21:26,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,11,0.0,0.0,90.0
2026-07-30 14:21:39,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,19,0.0,0.0,90.0
2026-07-30 14:31:12,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,2.4407,11.481075
2026-07-30 14:31:24,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,2.4407,11.481075
2026-07-30 14:31:26,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,12,0.0,0.0,90.0
2026-07-30 14:31:38,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,20,0.0,0.0,90.0
2026-07-30 14:41:12,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,2.334,10.319136
2026-07-30 14:41:19,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,2.334,10.319136
2026-07-30 14:41:25,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,13,0.0,0.0,90.0
2026-07-30 14:41:33,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,21,0.0,0.0,90.0
2026-07-30 14:51:10,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,2.323,10.206247
2026-07-30 14:51:23,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,2.323,10.206247
2026-07-30 14:51:24,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,14,0.0,0.0,90.0
2026-07-30 14:51:38,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,22,0.0,0.0,90.0
2026-07-30 15:01:16,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,2.4084,11.116161
2026-07-30 15:01:23,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,2.4084,11.116161
2026-07-30 15:01:30,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,15,0.0,0.0,90.0
2026-07-30 15:01:37,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,23,0.0,0.0,90.0
2026-07-30 15:11:17,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,2.3895,10.908039
2026-07-30 15:11:22,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,2.3895,10.908039
2026-07-30 15:11:31,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,16,0.0,0.0,90.0
2026-07-30 15:11:36,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,24,0.0,0.0,90.0
2026-07-30 15:21:14,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,2.3771,10.773614
2026-07-30 15:21:26,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,2.3771,10.773614
2026-07-30 15:21:28,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,17,0.0,0.0,90.0
2026-07-30 15:21:40,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,25,0.0,0.0,90.0
2026-07-30 15:31:18,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,2.3581,10.570848
2026-07-30 15:31:22,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,2.3581,10.570848
2026-07-30 15:31:33,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,18,0.0,0.0,90.0
2026-07-30 15:31:36,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,26,0.0,0.0,90.0
2026-07-30 15:41:23,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,2.092,8.101101
2026-07-30 15:41:34,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,2.092,8.101101
2026-07-30 15:41:37,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,27,0.0,0.0,90.0
2026-07-30 15:41:49,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,19,0.0,0.0,90.0
2026-07-30 15:51:21,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,1.9856,7.283416
2026-07-30 15:51:24,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,28,0.0,0.0,90.0
2026-07-30 15:51:38,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,2.0828,8.026913
2026-07-30 15:51:41,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,20,0.0,0.0,90.0
2026-07-30 16:01:22,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,1.922,6.834614
2026-07-30 16:01:25,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,29,0.0,0.0,90.0
2026-07-30 16:01:38,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,2.0344,7.647662
2026-07-30 16:01:43,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,21,0.0,0.0,90.0
2026-07-30 16:11:28,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,2.0649,7.884509
2026-07-30 16:11:31,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,30,0.0,0.0,90.0
2026-07-30 16:11:36,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,2.0649,7.884509
2026-07-30 16:11:41,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,22,0.0,0.0,90.0
2026-07-30 16:21:25,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,1.9949,7.351468
2026-07-30 16:21:28,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,31,0.0,0.0,90.0
2026-07-30 16:21:36,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,1.9949,7.351468
2026-07-30 16:21:41,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,23,0.0,0.0,90.0
2026-07-30 16:31:26,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,1.9823,7.25942
2026-07-30 16:31:30,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,32,0.0,0.0,90.0
2026-07-30 16:31:37,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,1.9823,7.25942
2026-07-30 16:31:41,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,24,0.0,0.0,90.0
2026-07-30 16:41:22,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,1.8591,6.417958
2026-07-30 16:41:25,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,33,0.0,0.0,90.0
2026-07-30 16:41:39,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,1.9778,7.226826
2026-07-30 16:41:44,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,25,0.0,0.0,90.0
2026-07-30 16:51:24,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,1.9736,7.196537
2026-07-30 16:51:27,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,34,0.0,0.0,90.0
2026-07-30 16:51:36,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,1.9736,7.196537
2026-07-30 16:51:41,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,26,0.0,0.0,90.0
2026-07-30 17:01:24,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,1.9654,7.137767
2026-07-30 17:01:27,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,35,0.0,0.0,90.0
2026-07-30 17:01:36,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,1.9654,7.137767
2026-07-30 17:01:41,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,27,0.0,0.0,90.0
2026-07-30 17:11:22,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,1.9568,7.076646
2026-07-30 17:11:25,iiitd11g6sd35jtsdhyenlu5kc4mm9jptq54v477k2au3,36,0.0,0.0,90.0
2026-07-30 17:11:33,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,1.9568,7.076646
2026-07-30 17:11:38,iiitd1184xy88pdzdaaeuwumrpg5awpp776zsv5mqnkrc,28,0.0,0.0,90.0
2026-08-03 16:25:24,slakshna1pgvpv9ysvguqckwzj809upw96pteursttk98yw,1.8388,6.288987
2026-08-03 16:25:27,slakshna1pgvpv9ysvguqckwzj809upw96pteursttk98yw,1,0.0,0.0,90.0
2026-08-03 16:31:17,slakshna1pgvpv9ysvguqckwzj809upw96pteursttk98yw,1.839,6.290245
2026-08-03 16:31:20,slakshna1pgvpv9ysvguqckwzj809upw96pteursttk98yw,2,0.0,0.0,90.0
2026-08-03 16:41:20,slakshna1pgvpv9ysvguqckwzj809upw96pteursttk98yw,1.8356,6.268894
2026-08-03 16:41:23,slakshna1pgvpv9ysvguqckwzj809upw96pteursttk98yw,3,0.0,0.0,90.0
2026-08-03 16:43:18,slakshna1fsz432y0cdu24wwe34fy8teg83984gd0v683jd,2.646,14.097536
2026-08-03 16:43:21,slakshna1fsz432y0cdu24wwe34fy8teg83984gd0v683jd,1,0.0,0.0,90.0
2026-08-03 16:51:11,slakshna1fsz432y0cdu24wwe34fy8teg83984gd0v683jd,1.8318,6.245118
2026-08-03 16:51:15,slakshna1fsz432y0cdu24wwe34fy8teg83984gd0v683jd,2,0.0,0.0,90.0
2026-08-03 16:51:21,slakshna1pgvpv9ysvguqckwzj809upw96pteursttk98yw,1.8318,6.245118
2026-08-03 16:51:25,slakshna1pgvpv9ysvguqckwzj809upw96pteursttk98yw,4,0.0,0.0,90.0
2026-08-03 17:01:15,slakshna1fsz432y0cdu24wwe34fy8teg83984gd0v683jd,1.8251,6.203415
2026-08-03 17:01:16,slakshna1pgvpv9ysvguqckwzj809upw96pteursttk98yw,1.8251,6.203415
2026-08-03 17:01:18,slakshna1fsz432y0cdu24wwe34fy8teg83984gd0v683jd,3,0.0,0.0,90.0
2026-08-03 17:01:20,slakshna1pgvpv9ysvguqckwzj809upw96pteursttk98yw,5,0.0,0.0,90.0
2026-08-03 17:11:09,slakshna1fsz432y0cdu24wwe34fy8teg83984gd0v683jd,1.8182,6.160759
2026-08-03 17:11:12,slakshna1fsz432y0cdu24wwe34fy8teg83984gd0v683jd,4,0.0,0.0,90.0
